day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,m9_shard,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-07-31,M1,SHRIRAMFIN,BUY,ENTRY BUY,90,09:20,560,1047.2,194.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,1.769,FIN,,,,,,,,,,,,,,-6,0.08,100% EOD 15:20,0.4,0.54,0.4,0.4,-0.08,0.476,MIXED
2026-07-31,M1,SIEMENS,BUY,ENTRY BUY,90,09:20,560,3736.8,43.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,1.959,CAPGOODS,,,,,,,,,,,,,,117,0.21,100% EOD 15:20,0.95,0.37,0.4,0.48,0.14,0.476,MIXED
2026-07-31,M1,SOLARINDS,BUY,ENTRY BUY,90,09:20,560,18459.0,202.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,2.266,DEF,,,,,,,,,,,,,,-162,-0.15,100% EOD 15:20,0.45,0.54,0.18,0.45,-0.43,0.476,MIXED
2026-07-31,M1,SRF,BUY,ENTRY BUY,90,09:20,560,2611.3,97.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,0.165,CHEMICALS,,,,,,,,,,,,,,-312,-1.0,100% SL 10:00,2.35,1.14,0.26,0.26,0.52,0.476,MIXED
2026-07-31,M1,TATAPOWER,BUY,ENTRY BUY,90,09:20,560,380.05,200.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,1.077,ENE,,,,,,,,,,,,,,19,0.24,100% EOD 15:20,0.44,0.64,0.35,0.35,0.2,0.476,MIXED
2026-07-31,M1,TIINDIA,BUY,ENTRY BUY,90,09:20,560,2718.0,54.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,0.966,AUTO,,,,,,,,,,,,,,506,1.12,100% trail 11:25,1.93,0.27,1.35,1.93,1.18,0.476,MIXED
2026-07-31,M1,TITAN,BUY,ENTRY BUY,90,09:20,560,4857.0,108.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,0.27,CDUR,,,,,,,,,,,,,,103,0.47,100% EOD 15:20,0.78,0.48,0.07,0.07,0.58,0.476,MIXED
2026-07-31,M1,UNOMINDA,BUY,ENTRY BUY,90,09:20,560,1183.0,190.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,0.939,AUTO,,,,,,,,,,,,,,-199,-0.19,100% EOD 15:20,0.32,0.47,0.32,0.32,-0.25,0.476,MIXED
2026-07-31,M1,VBL,SELL,ENTRY SELL,290,09:25,565,447.1,122.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,-0.865,FMCG,,,,,,,,,,,,,,192,0.63,100% trail 11:50,1.82,0.61,0.18,0.78,1.59,0.476,MIXED
2026-07-31,M1,VOLTAS,BUY,ENTRY BUY,90,09:20,560,1345.7,15.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,0.575,CDUR,,,,,,,,,,,,,,-641,-1.0,100% SL 13:55,0.54,1.58,0.54,0.54,-1.76,0.476,MIXED
2026-07-31,M1,WAAREEENER,BUY,ENTRY BUY,90,09:20,560,2668.0,198.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,1.368,GREEN,,,,,,,,,,,,,,81,0.2,100% EOD 15:20,0.79,0.72,0.37,0.37,0.32,0.476,MIXED
2026-07-31,M1,YESBANK,BUY,ENTRY BUY,90,09:20,560,22.67,162.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,0.577,BANK,,,,,,,,,,,,,,147,0.51,100% EOD 15:20,0.95,0.58,0.0,0.0,0.4,0.476,MIXED
2026-07-31,M1,ABCAPITAL,BUY,BUY-EX17,102,09:30,570,409.4,34.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,3.922,FIN,,,,,,,,,,,,,,-959,-1.0,100% SL 14:15,0.33,1.08,0.15,0.15,-1.07,0.476,MIXED
2026-07-31,M1,ALKEM,BUY,ENTRY BUY,90,09:30,570,5816.5,99.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,0.017,PHA,,,,,,,,,,,,,,-303,-1.0,100% SL 09:45,0.54,2.95,0.54,0.54,-1.14,0.476,MIXED
2026-07-31,M1,ASHOKLEY,BUY,BUY-EX,101,09:30,570,161.52,68.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,1.713,AUTO,,,,,,,,,,,,,,1010,1.49,100% trail 11:05,2.18,0.16,1.46,2.04,2.5,0.476,MIXED
2026-07-31,M1,BAJAJFINSV,BUY,BUY-EX,101,09:35,575,1976.0,6.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,3.51,FIN,,,,,,,,,,,,,,712,0.88,100% trail 13:35,1.31,0.22,0.58,0.58,2.74,0.476,MIXED
2026-07-31,M1,BAJAJHLDNG,BUY,BUY-EX,101,09:35,575,11156.0,207.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,2.171,FIN,,,,,,,,,,,,,,795,1.06,100% trail 12:35,1.5,0.23,0.44,0.69,1.6,0.476,MIXED
2026-07-31,M1,BAJFINANCE,BUY,BUY-EX17,102,09:30,570,1115.7,5.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,5.454,FIN,,,,,,,,,,,,,,744,0.92,100% trail 14:30,1.11,0.15,0.38,0.38,2.2,0.476,MIXED
2026-07-31,M1,BPCL,SELL,ENTRY SELL,290,09:35,575,315.25,135.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,-0.363,OIL,,,,,,,,,,,,,,-288,-1.0,100% SL 10:10,0.67,4.06,0.67,0.67,-1.49,0.476,MIXED
2026-07-31,M1,CAMS,BUY,BUY-EX,101,09:30,570,804.55,84.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,1.431,CAPMKTS,,,,,,,,,,,,,,-463,-0.45,100% EOD 15:20,0.17,0.56,0.17,0.17,-1.17,0.476,MIXED
2026-07-31,M1,CONCOR,BUY,ENTRY BUY,90,09:30,570,527.0,136.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,0.19,LOGISTICS,,,,,,,,,,,,,,-194,-0.4,100% EOD 15:20,0.6,0.82,0.39,0.46,-0.47,0.476,MIXED
2026-07-31,M1,FORTIS,SELL,SELL-EX1,201,09:30,570,946.1,72.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,-0.148,HOSPITALS,,,,,,,,,,,,,,24,0.24,100% EOD 15:20,0.7,0.63,0.12,0.44,0.29,0.476,MIXED
2026-07-31,M1,GLENMARK,BUY,BUY-EX17,102,09:30,570,2238.6,93.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,1.432,PHA,,,,,,,,,,,,,,-138,-0.09,100% EOD 15:20,0.56,0.57,0.33,0.56,0.51,0.476,MIXED
2026-07-31,M1,HAL,BUY,BUY-EX,101,09:30,570,4632.5,94.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,0.926,DEF,,,,,,,,,,,,,,52,0.28,100% EOD 15:20,0.86,0.18,0.41,0.86,0.16,0.476,MIXED
2026-07-31,M1,HDFCBANK,SELL,SELL-EX1,201,09:30,570,750.75,63.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,-0.352,BANK,,,,,,,,,,,,,,119,0.42,100% EOD 15:20,0.51,0.25,0.24,0.24,0.37,0.476,MIXED
2026-07-31,M1,HINDPETRO,SELL,SELL-EX1,201,09:30,570,386.35,45.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,-0.553,OIL,,,,,,,,,,,,,,-447,-0.52,100% EOD 15:20,0.13,0.91,0.13,0.13,-0.8,0.476,MIXED
2026-07-31,M1,INDUSINDBK,SELL,SELL-EX1,201,09:35,575,1005.4,170.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,-0.534,BANK,,,,,,,,,,,,,,-322,-0.4,100% EOD 15:20,0.71,0.89,0.54,0.54,-0.56,0.476,MIXED
2026-07-31,M1,INDUSTOWER,SELL,ENTRY SELL,290,09:35,575,391.15,182.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,-0.331,TELECOM,,,,,,,,,,,,,,360,0.92,100% trail 11:05,5.16,0.95,0.51,5.16,-0.4,0.476,MIXED
2026-07-31,M1,KFINTECH,BUY,BUY-EX,101,09:30,570,952.45,173.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,1.33,CAPMKTS,,,,,,,,,,,,,,-789,-0.81,100% EOD 15:20,0.2,0.92,0.2,0.2,-1.73,0.476,MIXED
2026-07-31,M1,LAURUSLABS,BUY,BUY-EX,101,09:30,570,1805.0,27.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,1.308,PHA,,,,,,,,,,,,,,223,0.56,100% trail 12:15,1.06,0.21,0.98,0.98,0.55,0.476,MIXED
2026-07-31,M1,LTF,BUY,BUY-EX17,102,09:35,575,313.55,165.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,2.467,FIN,,,,,,,,,,,,,,-440,-0.42,100% EOD 15:20,0.07,0.55,0.07,0.07,-0.81,0.476,MIXED
2026-07-31,M1,M&M,BUY,BUY-EX,101,09:30,570,3370.2,129.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,2.282,AUTO,,,,,,,,,,,,,,137,0.19,100% EOD 15:20,0.68,0.21,0.15,0.15,0.65,0.476,MIXED
2026-07-31,M1,MOTHERSON,BUY,BUY-EX,101,09:30,570,149.15,124.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,1.677,AUTO,,,,,,,,,,,,,,455,0.6,100% trail 13:20,1.18,0.29,0.21,0.46,1.21,0.476,MIXED
2026-07-31,M1,MUTHOOTFIN,BUY,BUY-EX,101,09:30,570,3097.4,28.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,2.904,FIN,,,,,,,,,,,,,,139,0.22,100% EOD 15:20,0.57,0.43,0.05,0.05,1.0,0.476,MIXED
2026-07-31,M1,PAGEIND,SELL,ENTRY SELL,290,09:35,575,40800.0,91.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,-1.043,CONSUMPTION,,,,,,,,,,,,,,631,1.91,100% trail 13:30,2.47,0.72,0.45,0.45,1.34,0.476,MIXED
2026-07-31,M1,PATANJALI,SELL,ENTRY SELL,290,09:30,570,353.85,125.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,-0.169,FMCG,,,,,,,,,,,,,,-606,-1.0,100% SL 10:30,0.19,1.85,0.18,0.18,-0.01,0.476,MIXED
2026-07-31,M1,POLICYBZR,BUY,BUY-EX,101,09:30,570,1612.5,108.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,1.161,INSURANCE,,,,,,,,,,,,,,-399,-0.56,100% EOD 15:20,0.05,0.95,0.05,0.05,-0.59,0.476,MIXED
2026-07-31,M1,POWERGRID,SELL,ENTRY SELL,290,09:35,575,285.15,80.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,-0.07,ENE,,,,,,,,,,,,,,67,0.35,100% EOD 15:20,0.93,0.11,0.41,0.56,0.33,0.476,MIXED
2026-07-31,M1,SBICARD,BUY,BUY-EX17,102,09:30,570,661.95,98.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.6,FIN,,,,,,,,,,,,,,-182,-0.26,100% EOD 15:20,0.64,0.84,0.64,0.64,-0.29,0.476,MIXED
2026-07-31,M1,SONACOMS,BUY,ENTRY BUY,90,09:35,575,765.95,196.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,-0.137,AUTO,,,,,,,,,,,,,,141,0.85,100% trail 10:30,1.75,0.47,1.06,1.57,0.36,0.476,MIXED
2026-07-31,M1,SUPREMEIND,BUY,BUY-EX17,102,09:30,570,3467.2,79.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.353,BUILDMAT,,,,,,,,,,,,,,-559,-1.0,100% SL 14:35,0.38,1.1,0.24,0.24,0.31,0.476,MIXED
2026-07-31,M1,TATASTEEL,SELL,SELL-EX19,219,09:30,570,186.62,43.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,-0.198,MET,,,,,,,,,,,,,,-921,-1.0,100% SL 13:15,0.1,1.67,0.1,0.1,-1.76,0.476,MIXED
2026-07-31,M1,TVSMOTOR,BUY,BUY-EX,101,09:30,570,4254.5,38.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,1.177,AUTO,,,,,,,,,,,,,,417,0.79,100% trail 12:55,1.23,0.34,0.2,0.53,1.59,0.476,MIXED
2026-07-31,M1,UNITDSPR,SELL,ENTRY SELL,290,09:30,570,1514.7,150.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,-1.129,FMCG,,,,,,,,,,,,,,-80,-0.01,100% EOD 15:20,0.2,0.74,0.12,0.12,-0.02,0.476,MIXED
2026-07-31,M1,UNOMINDA,BUY,BUY-EX,101,09:35,575,1184.4,203.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,1.058,AUTO,,,,,,,,,,,,,,-258,-0.26,100% EOD 15:20,0.21,0.43,0.21,0.21,-0.37,0.476,MIXED
2026-07-31,M1,VEDL,SELL,SELL-EX1,201,09:30,570,263.9,23.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,-1.031,MET,,,,,,,,,,,,,,-102,-0.04,100% EOD 15:20,0.17,0.85,0.17,0.17,-0.17,0.476,MIXED
2026-07-31,M1,ABCAPITAL,BUY,BUY-EX17,102,09:40,580,410.3,32.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,4.15,FIN,,,,,,,,,,,,,,-950,-1.0,100% SL 14:15,0.22,1.07,0.06,0.06,-1.29,0.476,MIXED
2026-07-31,M1,ASTRAL,SELL,ENTRY SELL,290,09:40,580,1454.8,108.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,-1.101,BUILDMAT,,,,,,,,,,,,,,193,0.45,100% EOD 15:20,0.62,0.4,0.13,0.21,0.33,0.476,MIXED
2026-07-31,M1,BAJAJFINSV,BUY,BUY-EX17,102,09:40,580,1992.0,9.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,4.348,FIN,,,,,,,,,,,,,,547,0.67,100% EOD 15:20,0.71,0.29,0.18,0.18,1.92,0.476,MIXED
2026-07-31,M1,BLUESTARCO,BUY,BUY-EX,101,09:40,580,1714.2,105.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,0.599,CDUR,,,,,,,,,,,,,,-857,-1.0,100% SL 11:25,0.26,1.59,0.26,0.26,-2.11,0.476,MIXED
2026-07-31,M1,BOSCHLTD,BUY,BUY-EX,101,09:40,580,41635.0,100.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,0.084,AUTO,,,,,,,,,,,,,,-256,-1.0,100% SL 09:50,0.44,3.9,0.44,0.44,-1.38,0.476,MIXED
2026-07-31,M1,HDFCAMC,BUY,BUY-EX,101,09:40,580,2573.4,190.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,0.937,CAPMKTS,,,,,,,,,,,,,,657,1.65,100% trail 15:15,2.38,0.36,0.36,0.36,1.58,0.476,MIXED
2026-07-31,M1,HINDZINC,BUY,BUY-EX17,102,09:40,580,539.75,146.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.531,MET,,,,,,,,,,,,,,42,0.28,100% EOD 15:20,0.92,0.59,0.69,0.69,-0.09,0.476,MIXED
2026-07-31,M1,JINDALSTEL,BUY,BUY-EX17,102,09:40,580,1109.2,197.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,1.343,MET,,,,,,,,,,,,,,-397,-0.46,100% EOD 15:20,0.3,0.54,0.3,0.3,-0.65,0.476,MIXED
2026-07-31,M1,KAYNES,BUY,ENTRY BUY,90,09:40,580,3713.9,147.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.452,2.311,CAPGOODS,,,,,,,,,,,,,,670,0.88,100% trail 13:30,1.58,0.67,1.11,1.41,1.91,0.476,MIXED
2026-07-31,M1,LODHA,BUY,BUY-EX17,102,09:40,580,1294.9,182.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.532,REALTY,,,,,,,,,,,,,,-935,-1.0,100% SL 13:05,0.07,1.78,0.07,0.07,-3.99,0.476,MIXED
2026-07-31,M1,NBCC,BUY,BUY-EX,101,09:40,580,94.84,49.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,1.163,PSE,,,,,,,,,,,,,,-136,-0.1,100% EOD 15:20,0.61,0.25,0.28,0.28,-0.09,0.476,MIXED
2026-07-31,M1,OFSS,BUY,BUY-EX9,108,09:40,580,11158.0,19.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.027,IT,,,,,,,,,,,,,,107,0.19,100% EOD 15:20,0.4,0.3,0.06,0.33,0.38,0.476,MIXED
2026-07-31,M1,PNBHOUSING,BUY,BUY-EX17,102,09:40,580,1043.1,17.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.978,FIN,,,,,,,,,,,,,,130,0.28,100% EOD 15:20,1.07,0.72,0.43,0.43,0.23,0.476,MIXED
2026-07-31,M1,VOLTAS,BUY,BUY-EX,101,09:40,580,1349.5,24.0,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.452,0.859,CDUR,,,,,,,,,,,,,,-781,-1.0,100% SL 13:55,0.23,1.47,0.23,0.23,-2.04,0.476,MIXED
2026-07-31,M1,SIEMENS,BUY,BUY-EX17,102,09:45,585,3762.0,27.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,2.647,CAPGOODS,,,,,,,,,,,,,,-117,-0.09,100% EOD 15:20,0.46,0.24,0.11,0.29,-0.53,0.476,MIXED
2026-07-31,M1,TIINDIA,BUY,BUY-EX17,102,10:00,600,2773.8,38.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,3.039,AUTO,,,,,,,,,,,,,,-348,-0.35,100% EOD 15:20,0.02,0.44,0.02,0.02,-0.85,0.476,MIXED
2026-07-31,M1,INDUSTOWER,SELL,SELL-EX16,216,10:05,605,389.55,192.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,-0.739,TELECOM,,,,,,,,,,,,,,158,0.35,100% trail 11:05,3.34,0.97,3.34,3.34,-0.81,0.476,MIXED
2026-07-31,M1,RVNL,BUY,BUY-EX17,102,10:10,610,224.08,121.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.471,RAILWAYS,,,,,,,,,,,,,,109,0.59,100% trail 11:30,1.64,0.36,0.11,1.46,0.43,0.476,MIXED
2026-07-31,M1,CONCOR,BUY,BUY-EX12,111,10:15,615,528.3,121.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.437,LOGISTICS,,,,,,,,,,,,,,-449,-1.0,100% SL 14:20,0.17,1.03,0.1,0.17,-0.72,0.476,MIXED
2026-07-31,M1,BIOCON,BUY,BUY-EX12,111,10:25,625,427.8,110.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.423,PHA,,,,,,,,,,,,,,-468,-1.0,100% SL 13:10,0.14,1.49,0.14,0.14,-0.42,0.476,MIXED
2026-07-31,M1,HDFCLIFE,BUY,BUY-EX9,108,10:25,625,547.4,32.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.431,INSURANCE,,,,,,,,,,,,,,-348,-1.0,100% SL 12:05,1.22,1.17,0.45,0.51,0.64,0.476,MIXED
2026-07-31,M1,OBEROIRLTY,BUY,BUY-EX12,111,10:25,625,1831.1,191.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.887,REALTY,,,,,,,,,,,,,,-397,-1.0,100% SL 13:40,0.1,1.12,0.1,0.1,-0.33,0.476,MIXED
2026-07-31,M1,OFSS,BUY,BUY-EX17,102,10:20,620,11195.0,31.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.359,IT,,,,,,,,,,,,,,-3,0.05,100% EOD 15:20,0.24,0.38,0.24,0.24,0.04,0.476,MIXED
2026-07-31,M1,RADICO,BUY,BUY-EX9,108,10:20,620,4369.2,20.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,0.005,FMCG,,,,,,,,,,,,,,-605,-1.0,100% SL 15:10,0.44,1.02,0.23,0.23,-0.42,0.476,MIXED
2026-07-31,M1,ANGELONE,BUY,BUY-EX12,111,10:30,630,297.5,99.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,1.953,CAPMKTS,,,,,,,,,,,,,,113,0.61,100% trail 14:35,1.25,0.48,0.71,0.71,0.0,0.476,MIXED
2026-07-31,M1,OIL,BUY,BUY-EX12,111,10:45,645,457.15,132.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,-0.022,OIL,,,,,,,,,,,,,,91,0.37,100% EOD 15:20,0.55,0.57,0.45,0.45,0.46,0.476,MIXED
2026-07-31,M1,KPITTECH,BUY,BUY-EX9,108,10:55,655,588.25,103.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,-0.381,IT,,,,,,,,,,,,,,776,2.35,100% trail 13:25,4.41,0.58,0.1,0.95,1.49,0.476,MIXED
2026-07-31,M1,MANKIND,SELL,SELL-EX19,219,11:00,660,2434.5,2.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,-5.269,PHA,,,,,,,,,,,,,,-494,-1.0,100% SL 11:40,0.61,2.23,0.61,0.61,-1.54,0.476,MIXED
2026-07-31,M1,NAUKRI,BUY,BUY-EX9,108,11:00,660,1232.2,178.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,-1.028,NEWAGE,,,,,,,,,,,,,,-528,-1.0,100% SL 11:15,0.1,1.4,0.05,0.05,-0.43,0.476,MIXED
2026-07-31,M1,WIPRO,BUY,BUY-EX9,108,11:05,665,183.86,81.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,-1.389,IT,,,,,,,,,,,,,,124,0.7,100% trail 13:20,1.22,0.5,0.12,0.3,-0.06,0.476,MIXED
2026-07-31,M1,NAUKRI,SELL,SELL-EX15,215,11:20,680,1219.3,186.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,-2.064,NEWAGE,,,,,,,,,,,,,,-651,-1.0,100% SL 13:25,0.19,1.03,0.19,0.19,-0.62,0.476,MIXED
2026-07-31,M1,SWIGGY,SELL,SELL-EX15,215,11:20,680,288.44,7.0,,0,0,weak EX variant (EX9+) blocked — B2 quality filter,0.452,-1.858,NEWAGE,,,,,,,,,,,,,,509,0.64,100% EOD 15:20,0.79,0.23,0.59,0.69,1.27,0.476,MIXED
2026-07-31,M1,ABCAPITAL,BUY,BUY-EX17,102,09:30,570,409.4,34.0,,0,1,,0.452,3.922,FIN,,,,,,,,-974.47,-414.67,-1.0,-1.0,100% SL 14:15,,-959,-1.0,100% SL 14:15,0.33,1.08,0.15,0.15,-1.07,0.476,MIXED
2026-07-31,M1,BAJFINANCE,BUY,BUY-EX17,102,09:30,570,1115.7,5.0,,0,1,,0.452,5.454,FIN,,,,,,,,768.99,1208.98,0.92,2.16,100% trail 14:30,,744,0.92,100% trail 14:30,1.11,0.15,0.38,0.38,2.2,0.476,MIXED
2026-07-31,M1,GLENMARK,BUY,BUY-EX17,102,09:30,570,2238.6,93.0,,0,1,,0.452,1.432,PHA,,,,,,,,-137.99,-137.99,-0.12,-0.16,100% EOD 15:20,,-138,-0.09,100% EOD 15:20,0.56,0.57,0.33,0.56,0.51,0.476,MIXED
2026-07-31,M1,LTF,BUY,BUY-EX17,102,09:35,575,313.55,165.0,,0,1,,0.452,2.467,FIN,,,,,,,,-507.97,-240.71,-0.49,-1.0,100% EOD 15:20,,-440,-0.42,100% EOD 15:20,0.07,0.55,0.07,0.07,-0.81,0.476,MIXED
2026-07-31,M1,SBICARD,BUY,BUY-EX17,102,09:30,570,661.95,98.0,,0,1,,0.452,0.6,FIN,,,,,,,,-181.53,-314.26,-0.26,-1.0,100% EOD 15:20,,-182,-0.26,100% EOD 15:20,0.64,0.84,0.64,0.64,-0.29,0.476,MIXED
2026-07-31,M1,SUPREMEIND,BUY,BUY-EX17,102,09:30,570,3467.2,79.0,,0,1,,0.452,0.353,BUILDMAT,,,,,,,,-318.3,-362.25,-1.0,-1.0,100% SL 10:15,,-559,-1.0,100% SL 14:35,0.38,1.1,0.24,0.24,0.31,0.476,MIXED
2026-07-31,M1,TATASTEEL,SELL,SELL-EX19,220,09:30,570,186.62,43.0,,0,1,,0.452,-0.198,MET,,,,,,,,-832.52,-499.21,-1.0,-1.0,100% SL 13:10,,-921,-1.0,100% SL 13:15,0.1,1.67,0.1,0.1,-1.76,0.476,MIXED
2026-07-31,M1,ABCAPITAL,BUY,BUY-EX17,102,09:40,580,410.3,32.0,,0,1,,0.452,4.15,FIN,,,,,,,,-958.69,-448.11,-1.0,-1.0,100% SL 14:15,,-950,-1.0,100% SL 14:15,0.22,1.07,0.06,0.06,-1.29,0.476,MIXED
2026-07-31,M1,BAJAJFINSV,BUY,BUY-EX17,102,09:40,580,1992.0,9.0,,0,1,,0.452,4.348,FIN,,,,,,,,820.07,578.45,0.99,1.01,100% EOD 15:20,,547,0.67,100% EOD 15:20,0.71,0.29,0.18,0.18,1.92,0.476,MIXED
2026-07-31,M1,HINDZINC,BUY,BUY-EX17,102,09:40,580,539.75,146.0,,0,1,,0.452,0.531,MET,,,,,,,,-120.5,-33.6,-0.09,0.34,100% trail 12:25,,42,0.28,100% EOD 15:20,0.92,0.59,0.69,0.69,-0.09,0.476,MIXED
2026-07-31,M1,JINDALSTEL,BUY,BUY-EX17,102,09:40,580,1109.2,197.0,,0,1,,0.452,1.343,MET,,,,,,,,-392.75,-392.75,-0.56,-0.66,100% EOD 15:20,,-397,-0.46,100% EOD 15:20,0.3,0.54,0.3,0.3,-0.65,0.476,MIXED
2026-07-31,M1,LODHA,BUY,BUY-EX17,102,09:40,580,1294.9,182.0,,0,1,,0.452,0.532,REALTY,,,,,,,,-954.18,-462.31,-1.0,-1.0,100% SL 12:20,,-935,-1.0,100% SL 13:05,0.07,1.78,0.07,0.07,-3.99,0.476,MIXED
2026-07-31,M1,OFSS,BUY,BUY-EX9,108,09:40,580,11158.0,19.0,,0,1,,0.452,0.027,IT,,,,,,,,106.9,-187.55,0.19,-1.0,100% EOD 15:20,,107,0.19,100% EOD 15:20,0.4,0.3,0.06,0.33,0.38,0.476,MIXED
2026-07-31,M1,PNBHOUSING,BUY,BUY-EX17,102,09:40,580,1043.1,17.0,,0,1,,0.452,0.978,FIN,,,,,,,,130.11,223.22,0.28,0.5,100% EOD 15:20,,130,0.28,100% EOD 15:20,1.07,0.72,0.43,0.43,0.23,0.476,MIXED
